K,Variance,PSNR
20,1.0000000000000002,307.43276125407596
25,1.0000000000000002,307.41259279686227
5,0.9540343834357042,26.347145622657546
10,0.9985093062927614,41.237592340552894
15,1.0,310.4254165250904
20,1.0,310.39267303926226
25,1.0,310.36017457565515
5,0.9855965863212088,31.903284790870536
10,1.0,315.5959018325028
15,1.0,315.4292155850827
20,1.0,315.29850925638675
25,1.0,315.171622036316
5,0.9691535345017234,24.959067225248877
10,0.9944733686754174,32.42651636435209
15,0.9995636037453209,43.45231116032644
20,1.0,308.924596538066
25,1.0,308.87528713810934
5,0.9663330876117724,25.844145440320098
10,0.99808922185301,38.30407567110365
15,0.9999999999999999,308.3246136288289
20,0.9999999999999999,308.2603464711531
25,0.9999999999999999,308.2002001659482
5,0.9863212982239544,31.961729436629724
10,1.0000000000000002,315.48594209478324
15,1.0000000000000002,315.3536778456162
20,1.0000000000000002,315.22532293448563
25,1.0000000000000002,315.1006528835957
5,0.9534165975930078,24.317705403774703
10,0.9954522888038404,34.42208869303919
15,0.9999784841920988,57.672440880551434
20,0.9999999999999999,312.74847379885523
25,0.9999999999999999,312.6078157654993
5,0.9635666121792685,23.96023059310133
10,0.9943158151945667,32.02854426683028
15,0.9994328771730939,42.03845487890138
20,0.9999999999999997,307.2534983955439
25,0.9999999999999997,307.2066671038433
5,0.9121640637014574,22.720144130530038
10,0.9974598793268293,38.108322990492084
15,0.9999968457550604,67.16791233144112
20,1.0,309.7311825265195
25,1.0,309.6918506759443
5,0.9489022136807,23.221063186955348
10,0.9927047366832298,31.674674325130034
15,0.9991386824264009,40.95345096256164
20,0.9999999999999998,306.1331461209665
25,0.9999999999999998,306.1107624079572
5,0.9235433690609114,24.0572035189326
10,0.9984406824997014,40.962009557882844
15,0.9999999999999998,311.73062246126733
20,0.9999999999999998,311.6828371854746
25,0.9999999999999998,311.6355719724213
5,0.9565093399630247,25.201668476349678
10,0.99662313179246,36.30048735115248
15,0.9999575583475635,55.30770561915888
20,0.9999999999999999,306.90211818830534
25,0.9999999999999999,306.8787254464297
5,0.9536583790363314,26.721984815676993
10,0.998819943952086,42.66267067251217
15,1.0,314.10205266867166
20,1.0,314.0204388855048
25,1.0,313.94033056289584
5,0.9347776742570271,23.17164293059626
10,0.9949328562470644,34.267973489455834
15,0.9999273072624999,52.70069550131617
20,1.0,310.5074359799204
25,1.0,310.4435743325321
5,0.898916251094548,23.078110062386955
10,0.995197531658038,36.310278358593784
15,0.9999999999999997,304.9988196225329
20,0.9999999999999997,304.9878079990087
25,0.9999999999999997,304.979955135131
5,0.9480119662643279,23.76366707985104
10,0.9945859784576322,33.587501205759025
15,0.9999916759422381,61.719350148823935
20,1.0,310.605174319022
25,1.0,310.5302945552183
5,0.9085413817173874,22.60189786576662
10,0.9933924781586024,34.013758151551
15,0.9998486118695956,50.413225969228876
20,1.0000000000000002,312.6757641403006
25,1.0000000000000002,312.60230466150546
5,0.9549258737690611,24.349120665114214
10,0.9954859990410804,34.342777361203495
15,0.9999486039771522,53.77909869612626
20,1.0,305.8724066142818
25,1.0,305.8489049777506
5,0.9477741472194708,25.039124889411323
10,0.9980468045934321,39.3105233485754
15,0.9999470488388378,54.979225409563654
20,1.0,310.43860373892846
25,1.0,310.40090130361585
5,0.9510820779150151,23.618333363730976
10,0.9948781801032647,33.41877034445432
15,0.9997447131759922,46.442729369930895
20,0.9999999999999999,308.1487041312486
25,0.9999999999999999,308.1084636445472
5,0.9276966990580904,22.329815680018275
10,0.9932629103180598,32.63667364493713
15,0.9996922869222411,46.03993738982389
20,1.0,309.9987714397093
25,1.0,309.92557143034287
5,0.9623525781926482,27.154739743642434
10,0.999710277608261,48.29227152546469
15,1.0,314.4547358086909
20,1.0,314.35911811406805
25,1.0,314.26556034246784
5,0.9519721691294378,25.15748930749611
10,0.996570544392618,36.62016717848986
15,0.9999997860847487,78.6700015442258
20,0.9999999999999999,311.75485928699294
25,0.9999999999999999,311.67609728805263
5,0.9796754239054939,30.37813847748051
10,0.9999999999999999,315.25092024296174
15,0.9999999999999999,315.1374773125008
20,0.9999999999999999,315.0442498504957
25,0.9999999999999999,314.952981663063
5,0.9974199726384829,42.76841972622777
10,0.9999999999999999,319.304452375409
15,0.9999999999999999,319.18324940404426
20,0.9999999999999999,319.0653373323916
25,0.9999999999999999,318.95054216551665
5,0.9640029757435533,26.713285148267985
10,0.9986408181743257,40.94317556803971
15,1.0,311.86534353131844
20,1.0,311.8008690809134
25,1.0,311.73733781939796
5,0.9291799708128372,22.297732895031956
10,0.9938132930093865,32.88469843078759
15,0.9998065012266264,47.932511746252885
20,1.0,305.598498584575
25,1.0,305.58312044078525
5,0.9301205779571622,23.068128829783706
10,0.9948718704805077,34.412032018678815
15,0.9999272441714315,52.89294396378055
20,0.9999999999999999,311.1544047113106
25,0.9999999999999999,311.0859617669488
5,0.9217518562727826,23.053479256464048
10,0.9959226165136713,35.88440409597994
15,1.0000000000000002,306.13127053877105
20,1.0000000000000002,306.11527004403564
25,1.0000000000000002,306.09932828280125
5,0.9620088825749887,25.978511055078627
10,0.9965176781977141,36.356642711611045
15,0.999999936675988,83.75964750845014
20,0.9999999999999999,310.32804123781466
25,0.9999999999999999,310.28093581178615
5,0.9978564305697577,42.73585159349024
10,1.0,321.08368232676264
15,1.0,320.89742088847566
20,1.0,320.71882044224145
25,1.0,320.5472756075506
5,0.9458480444567624,22.65542039599108
10,0.9941592367994632,32.32686584959972
15,0.9999243996176046,51.20632191930725
20,0.9999999999999999,307.68251051244243
25,0.9999999999999999,307.635574920708
5,0.9645888856201412,26.1358198573419
10,0.9972008040887191,37.156882847460366
15,1.0,308.74784000637567
20,1.0,308.71201836349775
25,1.0,308.67648977056115
5,0.9372414362735174,22.6039021389639
10,0.9927756328016797,31.99263397715558
15,0.9998860486010753,50.01343548626387
20,1.0,307.9645300607963
25,1.0,307.9310144565991
5,0.9337413876057219,24.791762014670265
10,0.999006098221599,43.03075070305178
15,1.0,311.9062487715256
20,1.0,311.85297335487314
25,1.0,311.80034356209813
5,0.9445234036034189,23.05429771692942
10,0.9941414962477509,32.81752867635963
15,0.9996313880158989,44.82970129405632
20,0.9999999999999999,309.12403598889534
25,0.9999999999999999,309.0774890547086
5,0.9558079223956142,26.74572639083773
10,0.9994315669611492,45.65237746286918
15,1.0,309.57410035982366
20,1.0,309.55149032516493
25,1.0,309.5289126484148
5,0.960284257230786,23.451573932712122
10,0.9943327667349589,31.907489937648748
15,0.9998270651353496,47.06237524132686
20,1.0000000000000002,300.0322956201991
25,1.0000000000000002,300.02424122847776
5,0.9436837898824075,23.279832851735073
10,0.9947975587924117,33.6240952482246
15,0.9999008330041785,50.822495489465865
20,1.0,305.4237443765763
25,1.0,305.4047038877004
5,0.9843691491072311,31.198763972103386
10,1.0,310.6080688018215
15,1.0,310.5458113704996
20,1.0,310.5031922433293
25,1.0,310.4609872942027
5,0.9735700052997174,25.85773721151252
10,0.9974778289080243,36.06096253510108
15,0.9999798873540231,57.04401587984954
20,1.0,300.8179788871425
25,1.0,300.8031554786486
5,0.9406323104996749,24.425247065992295
10,0.9974307373186221,38.06266344979548
15,0.9999999999999999,310.73081317535633
20,0.9999999999999999,310.67182348490434
25,0.9999999999999999,310.61406433584176
5,0.9755886345275983,28.862627613916242
10,0.9998949597636659,52.524991439347204
15,1.0,313.0147988168705
20,1.0,312.940213698316
25,1.0,312.8682631534261
5,0.9541232577517041,25.912079944536774
10,0.9978919376059645,39.289171042104726
15,0.9999998500496649,80.76853123908988
20,1.0000000000000002,311.00291249834515
25,1.0000000000000002,310.96057875661813
5,0.991496668781219,34.68489733580367
10,1.0,315.6738648012929
15,1.0,315.5835050554925
20,1.0,315.4949870884837
25,1.0,315.4082373166263
5,0.9693482358372284,26.714390114654524
10,0.9966900061035381,36.38067293915681
15,1.0,309.3546405780906
20,1.0,309.3276993354534
25,1.0,309.2907579142567
5,0.9609109959734023,26.584425945452274
10,0.9993205766145989,44.1835670847273
15,1.0000000000000002,314.31563601860654
20,1.0000000000000002,314.1945275112533
25,1.0000000000000002,314.0782613191912
5,0.9649486819468143,24.175893547436775
10,0.9955208262575521,33.110957997591946
15,0.9999273034594952,51.0077996428597
20,0.9999999999999999,305.4415195441312
25,0.9999999999999999,305.4111888485027
5,0.9678595570809654,25.049512022994268
10,0.9964581341761044,34.62770954829922
15,0.9999793317828516,56.967000439016346
20,0.9999999999999999,310.05546811270233
25,0.9999999999999999,309.9373078470396
5,0.8838094704036805,21.068081116483217
10,0.9963683082133552,36.11869859036367
15,0.9999593077687011,55.62467338463884
20,1.0,311.45219299282707
25,1.0,311.4014275414839
5,0.948476413915845,23.44013185154211
10,0.9944487243510337,33.116264750236084
15,0.9996452041555719,45.06040743328602
20,1.0,307.02032482577704
25,1.0,306.99386633242
5,0.9302987237801672,23.4063314669298
10,0.9945901472109355,34.50688429325355
15,0.999905174415455,52.06948348172243
20,1.0,311.7026349547884
25,1.0,311.65024178486317
5,0.9724279772922643,26.097969867214267
10,0.9970285303630302,35.772943173044936
15,0.9998806443603407,49.734226695946646
20,1.0,306.84684096829335
25,1.0,306.80640845841526
5,0.9501143618206418,23.479872262702116
10,0.9937172438736795,32.47812556407943
15,0.9998932707920424,50.176794722046964
20,0.9999999999999999,307.01821642161985
25,0.9999999999999999,306.9770866728596
5,0.9631048041856777,27.031011636943305
10,0.9998855823113776,52.11577813080688
15,1.0,313.5314770290311
20,1.0,313.45187767249706
25,1.0,313.37371102717105
5,0.9483239441208833,24.562195036301624
10,0.995489106662728,35.15246304739794
15,0.9999999999999999,311.9861384487426
20,0.9999999999999999,311.9153497601665
25,0.9999999999999999,311.84569642465084
5,0.9521407398453481,24.401011441268924
10,0.9957108596060257,34.8769686281311
15,0.9999999999999999,312.05376180031027
20,0.9999999999999999,311.94115528545905
25,0.9999999999999999,311.8313948610682
5,0.9553971080083796,22.96154687640401
10,0.9925023092013097,30.70590179985735
15,0.9995669302351485,43.08959842201403
20,1.0,305.99301676097826
25,1.0,305.9654365787289
5,0.9866400721028658,33.448665153700055
10,1.0000000000000002,314.1389161894811
15,1.0000000000000002,314.0752684971418
20,1.0000000000000002,314.0211323115749
25,1.0000000000000002,313.96424617879796
5,0.9409323920596615,24.050607425054324
10,0.9961553055018189,35.91548289906461
15,1.0,306.0969404054438
20,1.0,306.08094214441627
25,1.0,306.0663963762097
5,0.9519730418375949,23.635706000585074
10,0.9958391690719007,34.258756121168034
15,0.9997560529959375,46.57760192206884
20,0.9999999999999997,307.88524544980186
25,0.9999999999999997,307.82191528572855
5,0.9611242581195764,26.53528285831881
10,0.9986481556190723,41.122802755613634
15,0.9999999999999997,311.4617930488405
20,0.9999999999999997,311.41162752687234
25,0.9999999999999997,311.36203485801855
5,0.9656668284041,24.631564288851948
10,0.9956724332726545,33.62626579946545
15,0.999991380289544,60.63377675265794
20,1.0000000000000002,310.3838420670072
25,1.0000000000000002,310.2876417188877
5,0.9780542926050515,30.208638142827915
10,0.9999999999999999,314.55144795848713
15,0.9999999999999999,314.45822061968374
20,0.9999999999999999,314.3754736802022
25,0.9999999999999999,314.2942739012174
5,1.0,323.90796927548774
10,1.0,323.38330995407233
15,1.0,322.9152562950174
20,1.0,322.49277468391307
25,1.0,322.1077729587123
5,0.9579975306898456,24.716657977014943
10,0.9967835239126656,35.875602938507114
15,0.9999882632059497,60.253911369434185
20,0.9999999999999998,313.15502968821824
25,0.9999999999999998,313.0135009837445
5,0.95383226605956,24.09968677304913
10,0.9960696568473323,34.79876766157534
15,0.9999845680582435,58.858866603085424
20,0.9999999999999998,308.4614750174525
25,0.9999999999999998,308.41248108832843
5,0.9500864521403385,25.54085145152858
10,0.9992953375160849,44.04322435444282
15,1.0,309.52597115475186
20,1.0,309.4930217312637
25,1.0,309.4603204101239
5,0.9277265347684778,24.032506532532295
10,0.9965757063549298,37.276585313396076
15,0.9999999753752399,88.70857518619007
20,1.0000000000000002,311.5638818883781
25,1.0000000000000002,311.509815285949
5,0.9735836250355884,28.37353337283595
10,0.9991127765357052,43.11193538764567
15,0.9999999999999999,311.3525129653673
20,0.9999999999999999,311.3163405239421
25,0.9999999999999999,311.2804668762875
5,0.9179682515988661,23.358284348000716
10,0.9951474151109205,35.638372613857136
15,0.9999931477127157,64.13974840284023
20,0.9999999999999998,311.31658056482274
25,0.9999999999999998,311.2735250091275
5,0.9286080871193246,21.424661079809376
10,0.9950323521856167,32.99964328033581
15,0.9996696101087909,44.77088375678116
20,0.9999999999999999,306.38020319204367
25,0.9999999999999999,306.350136380292
5,0.8654885262547198,20.417516004692096
10,0.9874744203886746,30.72713099798451
15,0.9993219169699558,43.39228055738194
20,1.0000000000000002,308.1300303742714
25,1.0000000000000002,308.1015660592679
5,0.9626086888964189,26.237034035748778
10,0.9983090154370025,39.68334454327552
15,1.0,313.4475867791361
20,1.0,313.3601446354627
25,1.0,313.2744283854341
5,0.9544826977958054,24.10031819534616
10,0.9951868848690563,33.85782082954114
15,1.0,309.14986054650336
20,1.0,309.09260607320795
25,1.0,309.03837656194753
5,0.9595875937596927,25.318257228007898
10,0.9957674295478295,35.11736237048091
15,0.9999587400752259,55.22812001005411
20,0.9999999999999998,310.0830630903004
25,0.9999999999999998,310.0406846132011
5,0.9153236209555985,23.67905488547794
10,0.9980353580204775,40.023843472620655
15,1.0000000000000002,301.2691863705393
20,1.0000000000000002,301.2647129285257
25,1.0000000000000002,301.2603344682333
5,0.952516301521666,23.592649766433418
10,0.9921286890953386,31.397624484957497
15,0.999671486189532,45.192558835081805
20,1.0000000000000002,308.16957794375566
25,1.0000000000000002,308.12388738520025
5,0.9510267925127543,24.56147406076987
10,0.9958289497822187,35.25860536419054
15,0.9999999578408686,85.21214304544625
20,0.9999999999999996,312.7753649337966
25,0.9999999999999996,312.6478181043199
5,0.9540681438184645,23.040370800935328
10,0.993944595395964,31.840079097096343
15,0.9994672226222499,42.396053004330255
20,1.0000000000000002,305.82422920330305
25,1.0000000000000002,305.7867864451291
5,0.9255214945963623,22.262289277824593
10,0.9933188097285294,32.73406040581985
15,0.9999211212385519,52.0129979793868
20,0.9999999999999997,304.8838492846438
25,0.9999999999999997,304.8709315994014
5,0.9538639336617282,24.302870897971943
10,0.9960871058882999,35.01829557211877
15,0.9999977926224927,67.50451039776513
20,1.0,311.10241688552014
25,1.0,311.0420110971382
5,0.9569975410272128,24.124333859054094
10,0.996019008059414,34.459353777173504
15,0.9999055653177272,50.7079515261926
20,0.9999999999999999,310.98573315890764
25,0.9999999999999999,310.88525722278723
5,0.9408416828289141,23.3266607021158
10,0.9952838052575262,34.310901518810994
15,0.9998376037780163,48.94105960172879
20,1.0000000000000002,310.66017359208286
25,1.0000000000000002,310.6053199961667
5,0.9634714756979399,25.700092449106027
10,0.9989340303179982,41.04896519837614
15,1.0000000000000002,312.7876838689647
20,1.0000000000000002,312.6718507370449
25,1.0000000000000002,312.57741204437
5,0.9660136416641776,25.920892397305543
10,0.9977419001942623,37.69650738430109
15,1.0000000000000002,309.0093760711548
20,1.0000000000000002,308.9634998594836
25,1.0000000000000002,308.91810319481283
5,0.9473983720405421,24.656163049088686
10,0.9969707545275862,37.05281022727027
15,1.0,311.5682938537127
20,1.0,311.5000109719838
25,1.0,311.4357522227782
5,0.943022766505484,23.38667500643387
10,0.995960749807552,34.88068104731637
15,0.99994083593402,53.22310846350808
20,1.0000000000000002,307.5014148400615
25,1.0000000000000002,307.47157275954197
5,0.9691146125223702,26.91624853381313
10,0.998142330422473,39.12409438749615
15,1.0,310.7827562088842
20,1.0,310.72011311878487
25,1.0,310.6583607662974
5,0.9232592229049706,23.513353996577784
10,0.9928882165704758,33.84383069431134
15,0.99999656982862,67.01045773274724
20,1.0,313.7447639211603
25,1.0,313.64509090395563
5,0.9699662232112839,27.940734336031213
10,0.9994574235354702,45.372224310266446
15,1.0,311.7874024328857
20,1.0,311.7326080627505
25,1.0,311.67849642110644
5,0.9457856692419603,23.63928213648923
10,0.9947510135171199,33.779668603178784
15,0.9998601406510309,49.523508123858086
20,0.9999999999999999,310.4562974795517
25,0.9999999999999999,310.40194713254107
5,0.9262317295427281,24.2867461482129
10,0.9961367373578437,37.095899816346666
15,0.999984429860024,61.04251699193096
20,0.9999999999999999,309.6539103505615
25,0.9999999999999999,309.6267767752981
5,0.9417984309896675,22.41820462021392
10,0.994977138693306,33.05803968224729
15,0.9996275789848185,44.357209750197306
20,0.9999999999999999,308.41125121707637
25,0.9999999999999999,308.3496921764274
5,0.9244008497866837,22.90902433997565
10,0.9890100788378896,31.28424770799755
15,0.9999999999999998,310.5580486045851
20,0.9999999999999998,310.5046681145524
25,0.9999999999999998,310.45752956822594
5,0.9370472433874661,22.143027231957248
10,0.9920795519025942,31.145677228113968
15,0.9993873682143184,42.2611794928477
20,1.0,305.9260485258448
25,1.0,305.89908520838844
5,0.9328224218519299,25.3023269976722
10,0.9972371675830394,39.16102499547996
15,1.0,309.5623398333935
20,1.0,309.5298204232575
25,1.0,309.497542705625
5,0.8794448751162357,20.49733870936141
10,0.9939753491661832,33.509876663124246
15,0.99984848264192,49.50457159023597
20,0.9999999999999998,304.68659626617585
25,0.9999999999999998,304.67593041428927
5,0.9477127688835995,25.46883710176452
10,0.9965347642227366,37.25546564762239
15,1.0,314.20952873718267
20,1.0,314.11747009055034
25,1.0,314.0273224004213
5,0.9642361669728959,27.015335992545285
10,0.9995508958462552,46.02630585996967
15,1.0,311.8629861048405
20,1.0,311.8189169552087
25,1.0,311.7752904999231
5,0.9294599624971274,23.55504281330266
10,0.9966904395156859,36.841696450525546
15,0.9999611296233325,56.14321218435175
20,1.0000000000000004,309.0852010166538
25,1.0000000000000004,309.05073989624293
5,0.9443172793749093,22.61251773971994
10,0.9948493421681222,32.95109520646943
15,0.9998857095106533,49.48962128269823
20,1.0,309.61635932744707
25,1.0,309.54246893689884
5,0.9644011827588891,26.041434477101856
10,0.9979353549844734,38.40733624587337
15,0.9999999999999999,312.24106797844
20,0.9999999999999999,312.11275271289685
25,0.9999999999999999,311.9881200641263
5,0.9430539478188564,23.51610174534978
10,0.9947828589286933,33.896412160827396
15,0.9998557496594229,49.47956949067254
20,0.9999999999999999,309.284868433672
25,0.9999999999999999,309.2389942115204
5,0.9709069314543248,27.95932353311499
10,0.9991112292576186,43.109321339593535
15,1.0000000000000002,309.6662817928216
20,1.0000000000000002,309.6235040210467
25,1.0000000000000002,309.5811435014414
5,0.970163247931562,27.492502700583202
10,0.9990783426596692,42.59432329273163
15,1.0,312.9324644650966
20,1.0,312.8579514992992
25,1.0,312.78469543599806
5,0.9631067459252859,25.203148601789746
10,0.9967210404627167,35.7152576546312
15,0.9999598601089861,54.83685633949367
20,1.0,308.47516491097815
25,1.0,308.4215839628123
5,0.9654251396532509,26.491619244104573
10,0.9987870447942797,41.040775962888375
15,1.0,310.5265533248429
20,1.0,310.4762668387247
25,1.0,310.4265559558744
5,0.966036416144538,28.108338325801682
10,0.9997914434481276,50.226235056560775
15,0.9999999999999998,309.4933543366688
20,0.9999999999999998,309.4641982030458
25,0.9999999999999998,309.4352365030114
5,0.9659453353595282,26.715295931002935
10,0.9979739660577256,38.970594840977256
15,0.9999999999999999,312.20552742468874
20,0.9999999999999999,312.155928786966
25,0.9999999999999999,312.10689020084567
5,0.9706783690829338,28.316861599413976
10,0.9997492895067424,48.99701771415888
15,1.0,311.7987106610395
20,1.0,311.74227380456733
25,1.0,311.6865609503946
5,0.9691713151635147,27.17644805993128
10,0.9994510483216894,44.67065686757384
15,0.9999999999999999,311.0128871052451
20,0.9999999999999999,310.9486655247375
25,0.9999999999999999,310.8853798027868
5,0.9956590919434625,39.124623003660254
10,0.9999999999999999,319.3162487695042
15,0.9999999999999999,319.0944984953253
20,0.9999999999999999,318.88352284119526
25,0.9999999999999999,318.68232309082384
5,0.9311426128734122,21.655634821293965
10,0.9923385161708405,31.192011317347408
15,0.9994458056386799,42.59851918286441
20,1.0,305.6487884782716
25,1.0,305.6305558690825
5,0.9523386262061017,23.76364172644637
10,0.9947353138477028,33.33158242593094
15,1.0,309.31609120890425
20,1.0,309.25385247548155
25,1.0,309.2020205399966
5,0.9482154563967837,23.56104893665673
10,0.9927844055595897,32.12032931392692
15,0.9995320892281627,44.00142003404095
20,1.0,308.4466953052879
25,1.0,308.4069504094596
5,0.981876200558912,29.841349980845795
10,0.9995907985570153,46.30447089178609
15,1.0,310.36017429594756
20,1.0,310.3059504838632
25,1.0,310.2523953427585
5,0.9513393607772668,25.272936151543064
10,0.9969050370192796,37.238159660958914
15,1.0,303.06853825374594
20,1.0,303.06107229914335
25,1.0,303.053619157237
5,0.9324499810679968,25.229675493656853
10,0.999928391864163,54.97630656487577
15,0.9999999999999999,313.04769029342475
20,0.9999999999999999,312.99838499978154
25,0.9999999999999999,312.9496331895346
5,0.9540512963079046,23.694075488299507
10,0.9959209320878007,34.2111987645535
15,0.99988398636147,49.67171764617496
20,0.9999999999999999,308.43141704993445
25,0.9999999999999999,308.37940096690124
5,0.9994720262475618,49.375766125461446
10,0.9999999999999999,315.9689015421241
15,0.9999999999999999,315.87749858108356
20,0.9999999999999999,315.7879797296137
25,0.9999999999999999,315.7002688787852
5,0.9632973318708028,24.80892707619634
10,0.9957645619277239,34.186920082346326
15,0.999994547954694,63.09030888270891
20,1.0,311.58930188892174
25,1.0,311.49272190824126
5,0.9019148573720888,22.945260303785382
10,0.9969113625608521,37.96362326840833
15,1.0,308.64265348767253
20,1.0,308.61571280461993
25,1.0,308.5905304324648
5,0.9255538968059354,23.07574878419626
10,0.9951137685488546,34.904428136000305
15,0.9999356140592257,53.706258026348564
20,0.9999999999999997,307.4425532137305
25,0.9999999999999997,307.4179715957482
5,0.9891455198380139,33.972280825116904
10,1.0,314.6353928343551
15,1.0,314.5237474429039
20,1.0,314.42906204650745
25,1.0,314.336397022245
5,0.9664999561343144,25.67080072514355
10,0.9954368046618047,34.328563880697
15,0.999968554511063,55.94567096388192
20,1.0,303.7525759755368
25,1.0,303.7386204043768
5,0.9464744399065229,25.724480197957934
10,0.9990459592067378,43.21442295419672
15,0.9999999999999999,314.8502602127853
20,0.9999999999999999,314.70425151005406
25,0.9999999999999999,314.5874330296763
5,0.9281307023877412,23.458307393327416
10,0.9972893483389849,37.6930042871389
15,0.9999269085253472,53.38507415740444
20,0.9999999999999999,314.03448495434844
25,0.9999999999999999,313.94163844123983
5,0.9767316906971267,27.89668421124006
10,0.9995572448726087,45.1026965001082
15,1.0000000000000002,310.17301267713265
20,1.0000000000000002,310.09068214275055
25,1.0000000000000002,310.0098833802624
5,0.9270933118811613,21.216257497839575
10,0.9917447325793118,30.67661973736769
15,0.9996780703942949,44.76632202404439
20,1.0000000000000002,307.5769929209647
25,1.0000000000000002,307.53362196412763
5,0.965836295213098,27.047501720139174
10,1.0,314.74911568418383
15,1.0,314.5974860024187
20,1.0,314.4581558412241
25,1.0,314.3231570646732
5,0.9404157483744386,22.970659852543637
10,0.9939205753191622,32.88334991985502
15,0.9999129320261153,51.32339035931213
20,1.0,310.6753334328887
25,1.0,310.60237486878225
5,0.9505260155359959,23.77243700082106
10,0.9951955526340064,33.89977148500591
15,0.9999567171346242,54.35304584586838
20,1.0,313.2809775781456
25,1.0,313.1284013440367
5,0.9228631324858079,23.713433576197872
10,0.9959029644352727,36.46135622141398
15,0.9999999999999999,310.44490005032344
20,0.9999999999999999,310.4060055859247
25,0.9999999999999999,310.3696573304851
5,0.9373624074822723,23.021469578797777
10,0.9947461058501178,33.785006962831076
15,0.999779461909362,47.55498404852652
20,1.0,310.29329315893165
25,1.0,310.22406494434193
5,0.9267411719046402,21.635273737289616
10,0.9935524156001662,32.18990304977819
15,0.9998848911077461,49.67278466283588
20,0.9999999999999997,309.42133469895987
25,0.9999999999999997,309.35842517052936
5,1.0,319.3713521006276
10,1.0,318.9447538386429
15,1.0,318.5563368900599
20,1.0,318.1998245972364
25,1.0,317.87037117023846
5,0.9341981048502235,23.289348710378597
10,0.9962434057934832,35.72378988484334
15,1.0000000000000002,312.6737321609038
20,1.0000000000000002,312.5741138561837
25,1.0000000000000002,312.4767294471198
5,0.966512866334105,27.07960852390256
10,0.9991474812593054,43.02134893296743
15,0.9999999999999999,313.615680784961
20,0.9999999999999999,313.47927390366175
25,0.9999999999999999,313.36820018327904
5,0.9566594403431953,22.750409640930684
10,0.9944897944633481,31.707676803494667
15,0.9993437357074882,40.94856704320438
20,0.9999999999999999,308.3085428188706
25,0.9999999999999999,308.22469653097863
5,0.9237941952583103,21.790778574009167
10,0.9933333189133455,32.37156230719149
15,0.9995732867572158,44.309297899087156
20,1.0000000000000002,309.0306995198346
25,1.0000000000000002,308.9835996574753
5,0.9565396783938673,25.309042464364715
10,0.9944602215715242,34.25504787375483
15,1.0,306.5913824328043
20,1.0,306.57033013827066
25,1.0,306.5493794019995
5,0.9493793465017331,27.485216260970944
10,1.0,313.8812403287644
15,1.0,313.807304784828
20,1.0,313.73687106068394
25,1.0,313.6675614220318
5,0.9650976405285803,26.76179181830811
10,0.9988206661533304,41.47397206092048
15,1.0,316.50926581277463
20,1.0,316.33530377940235
25,1.0,316.1680424664372
5,0.9561222899845799,25.124736877035087
10,0.9980486186940142,38.64375501118942
15,1.0000000000000002,313.1725010961283
20,1.0000000000000002,313.02961058389076
25,1.0000000000000002,312.8912720499241
5,0.9118707374868317,20.954353204692904
10,0.9917042783210065,31.217012832566976
15,0.9996515149272927,44.98371276416049
20,1.0000000000000002,308.1028572274656
25,1.0000000000000002,308.06171170606973
5,0.9209805104898032,21.808580824502194
10,0.992628807889386,32.11054572047488
15,0.9997262452174797,46.41230587053713
20,0.9999999999999998,307.81711724110244
25,0.9999999999999998,307.78304751698835
5,0.8624544982983741,19.192460718549352
10,0.9896071497943757,30.409577958616737
15,0.9994433495384819,43.12109890136103
20,1.0,305.63762697097627
25,1.0,305.62294304025613
5,0.9930309885613544,36.453248719973
10,0.9999999999999999,309.5554005963739
15,0.9999999999999999,309.52461586284255
20,0.9999999999999999,309.49404781022844
25,0.9999999999999999,309.4636934095852
5,0.9448547393320504,23.409681992233857
10,0.9958849345947602,34.680996508464766
15,0.9999910637558649,61.31321368124648
20,0.9999999999999999,306.49182636309837
25,0.9999999999999999,306.46216657610796
5,0.8788474908715431,22.163206170821464
10,0.9940443864147052,35.247265181914116
15,0.9999999999999999,308.93874946144297
20,0.9999999999999999,308.9079240395787
25,0.9999999999999999,308.88098062011454
5,0.9630486750132111,27.027610170086685
10,0.9976282456467606,38.95321326408031
15,0.9999999999999998,310.82055010803987
20,0.9999999999999998,310.78350200614256
25,0.9999999999999998,310.74676727690644
5,1.0,328.72607234303473
10,1.0,327.1301878544577
15,1.0,325.96572730863284
20,1.0,325.0483920389785
25,1.0,324.29143547290823
5,0.9604965350384687,23.270457365580775
10,0.9944493701273097,31.793386584059963
15,0.999754346717193,45.33358354824311
20,1.0,301.5378226074254
25,1.0,301.52642641210826
5,0.9397873002651338,22.858765879978908
10,0.994217672426533,33.034619967847554
15,0.9997041046139443,45.94426494755347
20,0.9999999999999999,307.7938343200814
25,0.9999999999999999,307.75913617658017
5,0.968196328417303,27.13815586263796
10,0.9982986251643375,39.85492841331108
15,1.0,310.52476749485317
20,1.0,310.46895527072445
25,1.0,310.41385121168014
5,0.9275667105803858,23.519642030787004
10,0.9955403599497712,35.62602604353651
15,0.9999724828816866,57.72299460242021
20,0.9999999999999998,308.17086295327096
25,0.9999999999999998,308.14582837002683
5,0.9367255990403127,23.45449679436037
10,0.9949729025833371,34.45360420468294
15,0.9998760567646374,50.53454893067184
20,1.0000000000000002,305.3230629494508
25,1.0000000000000002,305.3087808016961
5,0.9434023240752012,23.778718819221417
10,0.994751275583891,34.106167092383586
15,0.9999380681903398,53.387567096362616
